account_id,customer,industry,regime_state,previous_mrr,current_mrr
5996,Account 005996,Fintech,stable,60.2864674800,62.0893345200
5997,Account 005997,EdTech,stable,139.3174714000,203.8398680000
5998,Account 005998,Consulting,growth,64.9541587300,69.9228065500
5999,Account 005999,Consulting,stable,50.0000000000,54.9464848900
6000,Account 006000,Media,growth,206.6874424000,263.4166142000
6001,Account 006001,Energy,decline,50.0000000000,50.1159793700
6002,Account 006002,Logistics,growth,27.2156938000,62.6638710400
6003,Account 006003,Consulting,stable,318.9086246000,366.7091710000
6004,Account 006004,Health,stable,52.0677137900,54.5249059700
6005,Account 006005,Retail,stable,1419.7731940000,1996.5487370000
6006,Account 006006,SaaS,decline,60.8689248900,59.9442475600
6007,Account 006007,SaaS,decline,50.0000000000,55.5204083300
6008,Account 006008,Energy,stable,187.3125130000,247.8153935000
6009,Account 006009,Health,decline,73.1914258800,53.5040787500
6010,Account 006010,Logistics,growth,416.4349500000,563.0521119000
6011,Account 006011,Health,growth,50.0000000000,56.2881659400
6012,Account 006012,Manufacturing,growth,474.0517896000,543.2973872000
6013,Account 006013,Health,growth,226.2420378000,323.7886662000
6014,Account 006014,Fintech,stable,111.2741457000,135.0923674000
6015,Account 006015,SaaS,stable,214.9040839000,221.6696722000
6016,Account 006016,Logistics,stable,686.4728964000,861.0165063000
6017,Account 006017,Manufacturing,growth,208.9306012000,231.6294127000
6018,Account 006018,SaaS,stable,179.6916121000,193.4044390000
6019,Account 006019,EdTech,decline,299.6293792000,382.9624379000
6020,Account 006020,Retail,stable,54.3666584800,50.0000000000
6021,Account 006021,Fintech,decline,66.8190154800,72.6577239100
6022,Account 006022,Retail,stable,51.5265868300,50.0000000000
6023,Account 006023,Fintech,growth,312.6981843000,391.3983895000
6024,Account 006024,Consulting,stable,82.2435062300,92.6736277200
6025,Account 006025,Fintech,growth,584.7546645000,777.1908218000
6026,Account 006026,SaaS,growth,128.8426216000,135.9376394000
6027,Account 006027,Retail,growth,129.4761265000,151.9612804000
6028,Account 006028,Retail,stable,110.2149031000,123.8054200000
6029,Account 006029,Health,decline,56.5217261100,50.0000000000
6030,Account 006030,Retail,stable,65.5824268100,50.0000000000
6031,Account 006031,Logistics,stable,74.6590648900,77.6151489600
6032,Account 006032,Health,growth,902.2691747000,881.4044255000
6033,Account 006033,Consulting,decline,221.7425928000,294.5064059000
6034,Account 006034,SaaS,stable,80.7141769300,56.0409368900
6035,Account 006035,Fintech,stable,77.2682733000,57.8830359600
6036,Account 006036,Media,stable,50.0000000000,50.0000000000
6037,Account 006037,Manufacturing,growth,91.3415382400,60.9066283800
6038,Account 006038,Energy,stable,213.6403022000,231.1050140000
6039,Account 006039,Manufacturing,growth,59.0039102000,65.7213049700
6040,Account 006040,Fintech,stable,431.1353681000,508.8941149000
6041,Account 006041,Logistics,stable,50.0000000000,67.9216434300
6042,Account 006042,Energy,growth,652.1046262000,854.1216144000
6043,Account 006043,EdTech,stable,141.0224576000,175.7660886000
6044,Account 006044,Manufacturing,stable,178.1923877000,166.6993916000
6045,Account 006045,Health,growth,517.3640309000,636.4540768000
6046,Account 006046,Fintech,decline,50.0000000000,59.9063114800
6047,Account 006047,EdTech,growth,260.1115130000,314.7906772000
6048,Account 006048,EdTech,growth,308.0506591000,228.6098551000
6049,Account 006049,SaaS,stable,396.6656540000,502.0552914000
6050,Account 006050,EdTech,stable,79.8644595600,98.6567818100
6051,Account 006051,SaaS,stable,144.6930298000,151.5390882000
6052,Account 006052,Retail,growth,50.0000000000,55.4676628800
6053,Account 006053,Energy,stable,54.8016409800,50.0000000000
6054,Account 006054,Health,decline,242.4596136000,273.4011927000
6055,Account 006055,Energy,stable,120.8605154000,149.1354065000
6056,Account 006056,Manufacturing,decline,73.1126528100,70.0183702300
6057,Account 006057,SaaS,decline,243.6450165000,246.3375250000
6058,Account 006058,Retail,growth,70.4593197900,100.9193753000
6059,Account 006059,Retail,stable,70.9614541700,52.3555655100
6060,Account 006060,Health,growth,55.0185266900,50.7368021500
6061,Account 006061,Consulting,growth,71.1257534300,50.0000000000
6062,Account 006062,Health,growth,156.0831488000,165.2895923000
6063,Account 006063,Logistics,decline,67.6895093400,50.0000000000
6064,Account 006064,Retail,stable,75.5028073800,82.7353933800
6065,Account 006065,Health,stable,93.9455059500,70.5921770600
6066,Account 006066,Retail,growth,143.3548211000,136.3240847000
6067,Account 006067,Media,stable,463.6103546000,634.1152055000
6068,Account 006068,Manufacturing,decline,113.4413815000,135.6190603000
6069,Account 006069,SaaS,stable,138.2464128000,142.3525347000
6070,Account 006070,Consulting,growth,870.2499411000,915.0226723000
6071,Account 006071,SaaS,growth,144.5705024000,164.4527589000
6072,Account 006072,Manufacturing,stable,81.6997810400,50.0000000000
6073,Account 006073,Retail,stable,144.5621749000,78.7833548000
6074,Account 006074,Energy,growth,339.7438496000,535.9174454000
6075,Account 006075,Fintech,stable,70.3722038500,73.8732582300
6076,Account 006076,Retail,growth,83.1600179700,82.6999034500
6077,Account 006077,Energy,stable,50.0000000000,56.2505656100
6078,Account 006078,Manufacturing,stable,50.0000000000,56.5444779800
6079,Account 006079,SaaS,stable,614.4094152000,804.2988195000
6080,Account 006080,Fintech,growth,62.6278199500,77.8869838200
6081,Account 006081,Media,growth,65.9543506200,77.7423248300
6082,Account 006082,Manufacturing,stable,55.2751925900,55.7874987500
6083,Account 006083,SaaS,growth,74.9458829200,96.7756966900
6084,Account 006084,Consulting,stable,66.3854053300,50.0000000000
6085,Account 006085,Fintech,growth,52.5754576800,50.0000000000
6086,Account 006086,Manufacturing,stable,53.1048394600,50.0000000000
6087,Account 006087,Manufacturing,growth,65.1444949000,72.5275733600
6088,Account 006088,Manufacturing,stable,138.1748981000,172.5596191000
6089,Account 006089,Energy,stable,50.0000000000,57.3563616700
6090,Account 006090,Fintech,growth,65.0026436800,91.1442529600
6091,Account 006091,Consulting,growth,86.3737255300,80.2060543000
6092,Account 006092,Consulting,decline,50.0000000000,50.0000000000
6093,Account 006093,Energy,decline,51.0208762700,57.6792030100
6094,Account 006094,Energy,decline,53.8526425900,50.0000000000
6095,Account 006095,Consulting,decline,132.3615189000,141.2362811000
6096,Account 006096,Energy,stable,377.3972958000,429.1355957000
6097,Account 006097,Energy,stable,100.3718631000,120.1898857000
6098,Account 006098,Retail,stable,111.4021829000,113.6757106000
6099,Account 006099,Consulting,stable,50.0000000000,59.5059279700
6100,Account 006100,Energy,decline,62.1949037300,50.0000000000
6101,Account 006101,Consulting,decline,499.4128489000,523.5408948000
6102,Account 006102,Energy,stable,95.9848682600,91.8117282600
6103,Account 006103,Retail,growth,578.8772411000,676.5697293000
6104,Account 006104,Health,growth,65.9448366500,77.8110722300
6105,Account 006105,Health,growth,261.0001745000,273.1184565000
6106,Account 006106,Health,stable,60.8289934200,79.3493415200
6107,Account 006107,Media,stable,87.2702616000,77.3979732100
6108,Account 006108,EdTech,growth,699.1482671000,552.3491743000
6109,Account 006109,Media,growth,56.8065313100,58.1609599900
6110,Account 006110,Manufacturing,stable,517.6117847000,640.4239180000
6111,Account 006111,Media,stable,50.0000000000,52.6362830500
6112,Account 006112,Logistics,decline,1160.7597600000,1100.0323200000
6113,Account 006113,Manufacturing,growth,70.7141244300,87.2046075800
6114,Account 006114,Energy,stable,264.2845756000,150.2409591000
6115,Account 006115,Health,stable,200.1300936000,252.6434154000
6116,Account 006116,EdTech,stable,64.5236986600,50.3698344900
6117,Account 006117,Energy,growth,119.6667194000,153.7048056000
6118,Account 006118,Energy,stable,50.0000000000,59.3018408400
6119,Account 006119,Fintech,growth,98.9883947200,125.1248715000
6120,Account 006120,Fintech,stable,59.4717136800,50.0000000000
6121,Account 006121,Energy,decline,193.4093419000,206.5567324000
6122,Account 006122,Manufacturing,decline,56.1422294500,67.0167057300
6123,Account 006123,Logistics,stable,86.5448163400,95.9811403600
6124,Account 006124,Logistics,decline,461.2539215000,619.6817474000
6125,Account 006125,Logistics,stable,392.2344051000,404.1178263000
6126,Account 006126,EdTech,growth,127.0508911000,170.3863862000
6127,Account 006127,Consulting,stable,52.7153919100,61.8160056000
6128,Account 006128,Health,stable,60.1601942600,80.0159696300
6129,Account 006129,Retail,growth,66.1896048300,74.1552886600
6130,Account 006130,Health,stable,50.0000000000,50.0000000000
6131,Account 006131,Logistics,decline,193.0243591000,234.5197040000
6132,Account 006132,Health,stable,66.5267509300,50.0000000000
6133,Account 006133,Logistics,growth,117.8170118000,143.7076574000
6134,Account 006134,Logistics,growth,68.9028189800,60.6556894900
6135,Account 006135,SaaS,decline,56.1282818700,58.9973146400
6136,Account 006136,Energy,growth,110.9920127000,133.2467189000
6137,Account 006137,Retail,stable,949.5987596000,1207.4411950000
6138,Account 006138,Manufacturing,stable,55.3133769600,55.1474270300
6139,Account 006139,Retail,stable,270.4039652000,319.3722973000
6140,Account 006140,Energy,decline,50.0000000000,58.9120097700
6141,Account 006141,SaaS,decline,50.0000000000,50.0000000000
6142,Account 006142,Media,growth,104.7219992000,135.7119947000
6143,Account 006143,EdTech,stable,54.2749628800,65.6589866900
6144,Account 006144,Retail,growth,85.8241278900,110.5923253000
6145,Account 006145,Media,growth,206.1209471000,275.9605541000
6146,Account 006146,SaaS,stable,74.3406928500,72.4129617000
6147,Account 006147,Manufacturing,stable,60.1163233000,71.3000524600
6148,Account 006148,Media,stable,168.7527879000,205.7089325000
6149,Account 006149,Energy,stable,62.7846666800,57.6766237000
6150,Account 006150,Energy,stable,318.5956862000,442.8829136000
6151,Account 006151,Media,decline,180.3390614000,188.1261855000
6152,Account 006152,EdTech,stable,56.5363321600,50.0000000000
6153,Account 006153,Media,growth,50.0000000000,50.2690459300
6154,Account 006154,SaaS,stable,114.8692156000,130.8225480000
6155,Account 006155,Media,stable,148.2802353000,141.7650941000
6156,Account 006156,Consulting,stable,56.1695163500,50.0000000000
6157,Account 006157,Health,stable,90.3634303700,50.0000000000
6158,Account 006158,Fintech,stable,58.2753363000,64.9544510100
6159,Account 006159,Manufacturing,growth,277.3312352000,283.0860312000
6160,Account 006160,Media,growth,50.0000000000,50.4802674800
6161,Account 006161,Media,stable,244.0184231000,176.0478969000
6162,Account 006162,Logistics,growth,83.7460246100,74.9861140900
6163,Account 006163,EdTech,growth,68.9179402900,51.0127242200
6164,Account 006164,Consulting,stable,55.9805628900,50.0000000000
6165,Account 006165,Consulting,stable,59.9305653900,71.7044409400
6166,Account 006166,Logistics,stable,111.1535810000,50.0000000000
6167,Account 006167,Health,growth,618.8903111000,783.6307276000
6168,Account 006168,Consulting,stable,63.1313622200,54.9291535700
6169,Account 006169,SaaS,stable,73.9148012100,84.9176779700
6170,Account 006170,Logistics,decline,50.0000000000,50.0000000000
6171,Account 006171,Health,stable,622.2534905000,685.4518798000
6172,Account 006172,EdTech,stable,57.1045760900,53.2217696400
6173,Account 006173,Health,decline,177.6450305000,183.6164644000
6174,Account 006174,Media,decline,50.0000000000,50.0000000000
6175,Account 006175,Consulting,stable,50.0000000000,50.0000000000
6176,Account 006176,Retail,stable,146.0685282000,103.2627476000
6177,Account 006177,Fintech,decline,64.3798895000,65.2572909600
6178,Account 006178,Consulting,decline,60.1198647500,73.0120019600
6179,Account 006179,Fintech,decline,78.6182698000,80.0193825400
6180,Account 006180,Media,growth,114.5678347000,130.8245310000
6181,Account 006181,Consulting,decline,58.6831222700,50.0000000000
6182,Account 006182,Manufacturing,stable,174.4923445000,194.4125087000
6183,Account 006183,Fintech,growth,1055.1071320000,1239.9552660000
6184,Account 006184,Logistics,growth,536.8214114000,588.9712737000
6185,Account 006185,Manufacturing,growth,293.7757021000,330.7092902000
6186,Account 006186,Logistics,decline,280.8821688000,260.1313308000
6187,Account 006187,Manufacturing,stable,66.1088186500,69.2133437600
6188,Account 006188,Health,stable,363.0390944000,376.4998279000
6189,Account 006189,Logistics,decline,55.8654443700,50.0000000000
6190,Account 006190,Health,growth,145.5694135000,184.3517434000
6191,Account 006191,Manufacturing,decline,56.0277683500,50.0000000000
6192,Account 006192,EdTech,stable,64.6686151500,72.6575400500
6193,Account 006193,Health,decline,62.7054127900,61.4951179200
6194,Account 006194,Media,stable,57.7299063200,63.0857704800
6195,Account 006195,Logistics,growth,79.6837900400,111.1925001000
6196,Account 006196,Manufacturing,growth,65.9607729400,77.3457821900
6197,Account 006197,SaaS,decline,152.1702825000,166.9460971000
6198,Account 006198,Media,growth,95.1653149500,78.1154357900
6199,Account 006199,Health,stable,535.9357288000,614.0770548000
6200,Account 006200,Fintech,stable,60.8546091000,61.5686998000
6201,Account 006201,Retail,growth,148.3049899000,149.8148745000
6202,Account 006202,Consulting,stable,55.9958707900,50.0000000000
6203,Account 006203,Health,stable,74.1560551200,66.7426854200
6204,Account 006204,Media,stable,251.2455816000,323.7411369000
6205,Account 006205,Energy,stable,11765.4216900000,14056.7451900000
6206,Account 006206,Consulting,decline,256.9285105000,345.9739015000
6207,Account 006207,Manufacturing,stable,50.0000000000,50.0000000000
6208,Account 006208,Consulting,stable,611.7751029000,813.7103231000
6209,Account 006209,EdTech,stable,596.3422068000,174.7960528000
6210,Account 006210,Energy,growth,88.3261035800,106.9677211000
6211,Account 006211,Logistics,decline,62.5179574200,62.3749504100
6212,Account 006212,Logistics,growth,126.1452112000,181.3781585000
6213,Account 006213,Logistics,stable,172.5880338000,176.0465606000
6214,Account 006214,Logistics,stable,90.8507915900,100.8191023000
6215,Account 006215,Logistics,stable,156.9329940000,183.0998391000
6216,Account 006216,Consulting,growth,55.9313167000,62.3407583800
6217,Account 006217,Consulting,stable,127.7425324000,111.6685417000
6218,Account 006218,Media,decline,453.3655092000,575.3684029000
6219,Account 006219,Fintech,growth,86.8631601000,92.5005361900
6220,Account 006220,Fintech,growth,100.7117537000,120.2022734000
6221,Account 006221,EdTech,growth,345.5360712000,497.5236177000
6222,Account 006222,Manufacturing,stable,53.2986067600,57.0424842600
6223,Account 006223,Energy,stable,57.4442309200,50.0000000000
6224,Account 006224,SaaS,growth,111.4752737000,50.0000000000
6225,Account 006225,Media,growth,228.6181349000,275.9777452000
6226,Account 006226,Media,stable,50.0000000000,60.5902092900
6227,Account 006227,Logistics,decline,50.0000000000,50.0000000000
6228,Account 006228,SaaS,growth,179.9442658000,200.2235079000
6229,Account 006229,Consulting,stable,63.1568539900,50.0000000000
6230,Account 006230,Health,stable,50.0000000000,53.5292951300
6231,Account 006231,Consulting,growth,92.6323755200,118.6655984000
6232,Account 006232,EdTech,stable,128.4208031000,155.4023645000
6233,Account 006233,Fintech,growth,106.1599933000,136.6841734000
6234,Account 006234,Fintech,stable,57.2632939900,63.4073777600
6235,Account 006235,Health,growth,258.2230901000,305.8786723000
6236,Account 006236,Retail,decline,187.1005355000,228.8237040000
6237,Account 006237,Media,stable,57.7528117600,73.8352690500
6238,Account 006238,Media,growth,221.4534528000,260.5116093000
