account_id,month,company_size,industry,contract_type,discount_pct,regime_state,active_users,usage_growth,feature_adoption_rate,error_rate,tickets_count,ticket_growth,payment_delay_flag,current_mrr,next_month_mrr,previous_month,previous_mrr,previous_active_users,previous_feature_adoption_rate,previous_error_rate,previous_tickets_count,previous_discount_pct,mrr_change,mrr_change_pct,absolute_mrr_change,change_direction,active_users_change,active_users_change_pct,feature_adoption_change,error_rate_change,tickets_change,tickets_change_pct,discount_change,transaction_id,timestamp,transaction_type,amount,reason_code,transaction_count,transaction_ids,transaction_timestamps,transaction_types,transaction_amounts,reason_codes,transaction_amount_total,transaction_reconciliation_diff,positive_transaction_amount,negative_transaction_amount,new_arr_amount,expansion_amount,contraction_amount,churn_amount,sla_credit_amount,refund_amount,usage_overage_amount,new_arr_share,expansion_share,contraction_share,churn_share,sla_credit_share,refund_share,usage_overage_share,largest_transaction_id,largest_transaction_timestamp,largest_transaction_type,largest_transaction_amount,largest_transaction_reason_code,largest_positive_transaction_amount,largest_negative_transaction_amount,primary_transaction_type,primary_reason_code,primary_driver_amount,primary_driver_share,secondary_transaction_type,secondary_reason_code,secondary_driver_amount,secondary_driver_share,change_classification,usage_signal,adoption_signal,reliability_signal,support_signal,payment_signal,usage_growth_driver_flag,feature_adoption_driver_flag,error_rate_driver_flag,ticket_growth_driver_flag,payment_delay_driver_flag,discount_driver_flag,variance_score,variance_rank,material_variance_flag,account_contribution_to_total_change,account_contribution_pct,company_size_mrr_change,company_size_contribution_pct,industry_mrr_change,industry_contribution_pct,contract_type_mrr_change,contract_type_contribution_pct,prior_3m_avg_mrr,prior_3m_avg_change,prior_3m_avg_change_pct,prior_3m_max_change,prior_3m_min_change,change_vs_prior_3m_avg,historical_change_label,churn_flag,churn_reason_code,driver_summary,evidence_summary
ACC-0015,7,SMB,Fintech,Multi-Year,0.0306,growth,15.0971,0.055525,0.086689,0.015584,3,-0.25,0,2019.51,2019.51,6,1516.88,9.9215,0.092768,0.081066,4,0.0306,502.63,0.331357787,502.63,increase,5.1756,0.5216549917,-0.006079,-0.065482,-1,-0.25,0,INV-2025-07-007,2025-07-25T10:00:00,Expansion,437.08,Seat_Add,2,"[""INV-2025-07-007"", ""INV-2025-07-008""]","[""2025-07-25T10:00:00"", ""2025-07-30T10:00:00""]","[""Expansion"", ""Usage_Overage""]","[437.08, 65.55]","[""Seat_Add"", ""Usage_Above_Commit""]",502.63,0,502.63,0,0,437.08,0,0,0,0,65.55,0,0.8695859778,0,0,0,0,0.1304140222,INV-2025-07-007,2025-07-25T10:00:00,Expansion,437.08,Seat_Add,437.08,0,Expansion,Seat_Add,437.08,0.8695859778,Usage_Overage,Usage_Above_Commit,65.55,0.1304140222,Expansion,positive,stable,positive,stable,stable,True,False,False,False,False,False,0.143169087,7,False,502.63,0.0131226387,12732.4,0.3324168573,2361.29,0.0616484403,12604.56,0.329079217,1472.05,96.0433333333,0.0741085567,153.64,0,406.5866666667,unusual_increase,False,,Expansion +437.0800; Usage_Overage +65.5500,2 transactions; largest INV-2025-07-007 +437.0800 (Seat_Add)
ACC-0016,7,SMB,Education,Annual,0.0936,stable,24.6917,-0.013612,0.058603,0.012518,2,0,0,2193.72,2193.72,6,2193.72,21.4743,0.061463,0.014773,2,0.0936,0,0,0,increase,3.2174,0.1498256055,-0.00286,-0.002255,0,0,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,stable,stable,stable,stable,stable,False,False,False,False,False,False,0,24,False,0,0,12732.4,0.3324168573,13743.73,0.3588206099,10346.52,0.2701264225,2193.72,0,0,0,0,0,normal,False,,No driver activity this period.,0 transactions
ACC-0017,7,Mid-Market,Healthcare,Annual,0.1074,decline,13.1414,0.133845,0.068265,0.023417,2,1,0,1517.14,1981.61,6,1868.99,11.2584,0.067772,0.022353,1,0.1074,-351.85,-0.188256759,351.85,decrease,1.883,0.1672528956,0.000493,0.001064,1,1,0,CR-2025-07-001,2025-07-22T10:00:00,Contraction,-276.16,Seat_Reduction,2,"[""CR-2025-07-001"", ""CR-2025-07-002""]","[""2025-07-22T10:00:00"", ""2025-08-01T10:00:00""]","[""Contraction"", ""Refund""]","[-276.16, -75.69]","[""Seat_Reduction"", ""Billing_Adjustment""]",-351.85,0,0,-351.85,0,0,-276.16,0,0,-75.69,0,0,0,0.7848799204,0,0,0.2151200796,0,CR-2025-07-001,2025-07-22T10:00:00,Contraction,-276.16,Seat_Reduction,0,-276.16,Contraction,Seat_Reduction,-276.16,0.7848799204,Refund,Billing_Adjustment,-75.69,0.2151200796,Contraction,positive,stable,stable,stable,stable,True,False,False,False,False,False,0.0849260557,13,False,-351.85,-0.0091860821,14036.52,0.3664647565,-105.48,-0.0027538665,10346.52,0.2701264225,1561.1433333333,273.5333333333,0.2234703664,461.77,0,-625.3833333333,unusual_decrease,False,,Contraction -276.1600; Refund -75.6900,2 transactions; largest CR-2025-07-001 -276.1600 (Seat_Reduction)
ACC-0018,7,SMB,Retail,Annual,0.1908,stable,27.1286,0.002622,0.066639,0.015141,1,inf,0,2438.15,2254.45,6,2438.15,26.7638,0.05,0.02,0,0.1908,0,0,0,increase,0.3648,0.0136303514,0.016639,-0.004859,1,inf,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,stable,positive,stable,stable,stable,False,True,False,False,False,False,0,25,False,0,0,12732.4,0.3324168573,11533.59,0.3011183862,10346.52,0.2701264225,,,,,,,insufficient_history,False,,No driver activity this period.,0 transactions
ACC-0019,7,Mid-Market,Real Estate,Annual,0.1741,stable,65.1835,-0.02868,0.060712,0.02483,1,0,0,8492.07,7866.14,6,8492.07,66.4745,0.063036,0.011656,1,0.1741,0,0,0,increase,-1.291,-0.019420981,-0.002324,0.013174,0,0,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,negative,stable,negative,stable,stable,True,False,True,False,False,False,0,26,False,0,0,14036.52,0.3664647565,1361.33,0.035541535,10346.52,0.2701264225,8609.9766666667,-117.9066666667,-0.0133291279,0,-353.72,117.9066666667,normal,False,,No driver activity this period.,0 transactions
ACC-0020,7,SMB,Energy,Annual,0.1079,decline,10.7352,0.117046,0.050609,0.013146,2,1,0,1543.76,1543.76,6,1617.68,7.7321,0.044001,0.0205,1,0.1079,-73.92,-0.0456950695,73.92,decrease,3.0031,0.3883938387,0.006608,-0.007354,1,1,0,CR-2025-07-003,2025-07-11T10:00:00,Contraction,-73.92,Contract_Downgrade,1,"[""CR-2025-07-003""]","[""2025-07-11T10:00:00""]","[""Contraction""]",[-73.92],"[""Contract_Downgrade""]",-73.92,0,0,-73.92,0,0,-73.92,0,0,0,0,0,0,1,0,0,0,0,CR-2025-07-003,2025-07-11T10:00:00,Contraction,-73.92,Contract_Downgrade,0,-73.92,Contraction,Contract_Downgrade,-73.92,1,,,0,0,Contraction,positive,stable,stable,stable,stable,True,False,False,False,False,False,0.0199925785,15,False,-73.92,-0.0019298996,12732.4,0.3324168573,1345.77,0.0351352953,10346.52,0.2701264225,,,,,,,insufficient_history,False,,Contraction -73.9200,1 transactions; largest CR-2025-07-003 -73.9200 (Contract_Downgrade)
ACC-0021,7,SMB,Real Estate,Multi-Year,0.0846,stable,19.5939,0.006445,0.05,0.02,0,,0,1961.58,1961.58,,,,,,,0.0846,0,0,0,increase,,,,,,,,INV-2025-07-009,2025-07-15T10:00:00,New_ARR,1961.58,New_Logo_Signed,1,"[""INV-2025-07-009""]","[""2025-07-15T10:00:00""]","[""New_ARR""]",[1961.58],"[""New_Logo_Signed""]",1961.58,0,1961.58,0,1961.58,0,0,0,0,0,0,1,0,0,0,0,0,0,INV-2025-07-009,2025-07-15T10:00:00,New_ARR,1961.58,New_Logo_Signed,1961.58,0,New_ARR,New_Logo_Signed,1961.58,1,,,0,0,New_ARR,stable,unknown,unknown,unknown,stable,False,False,False,False,False,False,0,27,False,0,0,12732.4,0.3324168573,1361.33,0.035541535,12604.56,0.329079217,,,,,,,insufficient_history,False,,"New_ARR +1,961.5800","1 transactions; largest INV-2025-07-009 +1,961.5800 (New_Logo_Signed)"
ACC-0024,7,SMB,Healthcare,Multi-Year,0.1719,stable,16.6681,0.132152,0.073343,0.018624,2,-0.3333333333,0,653.29,653.29,6,653.29,14.4236,0.077507,0.076352,3,0.1719,0,0,0,increase,2.2445,0.1556130231,-0.004164,-0.057728,-1,-0.3333333333,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,positive,stable,positive,stable,stable,True,False,False,False,False,False,0,28,False,0,0,12732.4,0.3324168573,-105.48,-0.0027538665,12604.56,0.329079217,710.0633333333,-56.7733333333,-0.0689323021,0,-170.32,56.7733333333,normal,False,,No driver activity this period.,0 transactions
ACC-0027,7,Mid-Market,Healthcare,Monthly,0.1456,growth,52.9447,0.101957,0.06799,0.017092,5,-0.2857142857,0,6076.39,6076.39,6,5830.02,48.1046,0.062355,0.089619,7,0.1456,246.37,0.0422588602,246.37,increase,4.8401,0.1006161573,0.005635,-0.072527,-2,-0.2857142857,0,INV-2025-07-010,2025-07-14T10:00:00,Usage_Overage,246.37,Usage_Above_Commit,1,"[""INV-2025-07-010""]","[""2025-07-14T10:00:00""]","[""Usage_Overage""]",[246.37],"[""Usage_Above_Commit""]",246.37,0,246.37,0,0,0,0,0,0,0,246.37,0,0,0,0,0,0,1,INV-2025-07-010,2025-07-14T10:00:00,Usage_Overage,246.37,Usage_Above_Commit,246.37,0,Usage_Overage,Usage_Above_Commit,246.37,1,,,0,0,Usage_Overage,positive,stable,positive,positive,stable,True,False,False,False,False,False,0.0281199918,14,False,246.37,0.0064322155,14036.52,0.3664647565,-105.48,-0.0027538665,15351.43,0.4007943605,5206.5933333333,311.7133333333,0.0636815067,935.14,0,-65.3433333333,normal,False,,Usage_Overage +246.3700,1 transactions; largest INV-2025-07-010 +246.3700 (Usage_Above_Commit)
ACC-0028,7,SMB,Education,Monthly,0.0925,churned,18.6827,0.077084,0.076517,0.083099,4,1,0,0,,6,2452.4,18.3727,0.077373,0.011808,2,0.0925,-2452.4,-1,2452.4,decrease,0.31,0.0168728603,-0.000856,0.071291,2,1,0,CR-2025-07-004,2025-07-25T10:00:00,Churn,-2452.4,Budget_Cut,1,"[""CR-2025-07-004""]","[""2025-07-25T10:00:00""]","[""Churn""]",[-2452.4],"[""Budget_Cut""]",-2452.4,0,0,-2452.4,0,0,0,-2452.4,0,0,0,0,0,0,1,0,0,0,CR-2025-07-004,2025-07-25T10:00:00,Churn,-2452.4,Budget_Cut,0,-2452.4,Churn,Budget_Cut,-2452.4,1,,,0,0,Churn,positive,stable,negative,negative,stable,True,False,True,True,False,False,0.4826825419,3,True,-2452.4,-0.0640271356,12732.4,0.3324168573,13743.73,0.3588206099,15351.43,0.4007943605,2452.4,124.9166666667,0.0601240183,374.75,0,-2577.3166666667,unusual_decrease,True,Budget_Cut,"Churn -2,452.4000","1 transactions; largest CR-2025-07-004 -2,452.4000 (Budget_Cut)"
ACC-0033,7,Mid-Market,Real Estate,Monthly,0.1922,stable,22.9164,0.124334,0.077162,0.024439,3,-0.5,0,3453.49,3453.49,6,3453.49,24.6416,0.07554,0.07664,6,0.1922,0,0,0,increase,-1.7252,-0.0700116876,0.001622,-0.052201,-3,-0.5,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,positive,stable,positive,positive,stable,True,False,False,False,False,False,0,29,False,0,0,14036.52,0.3664647565,1361.33,0.035541535,15351.43,0.4007943605,3453.49,32.3233333333,0.0096300136,96.97,0,-32.3233333333,normal,False,,No driver activity this period.,0 transactions
ACC-0037,7,SMB,Technology,Multi-Year,0.1992,stable,11.8492,0.060674,0.091307,0.021781,1,0,0,768.94,768.94,6,768.94,10.7968,0.075986,0.013997,1,0.1992,0,0,0,increase,1.0524,0.0974733254,0.015321,0.007784,0,0,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,positive,positive,stable,stable,stable,True,True,False,False,False,False,0,30,False,0,0,12732.4,0.3324168573,0,0,12604.56,0.329079217,768.94,0,0,0,0,0,normal,False,,No driver activity this period.,0 transactions
ACC-0040,7,SMB,Healthcare,Multi-Year,0.0269,stable,16.7857,0.024342,0.073026,0.013332,3,0,0,1618.1,1618.1,6,1618.1,18.4004,0.063787,0.08517,3,0.0269,0,0,0,increase,-1.6147,-0.0877535271,0.009239,-0.071838,0,0,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,positive,stable,positive,stable,stable,True,False,False,False,False,False,0,31,False,0,0,12732.4,0.3324168573,-105.48,-0.0027538665,12604.56,0.329079217,1828.2466666667,-105.0733333333,-0.0543486507,0,-315.22,105.0733333333,normal,False,,No driver activity this period.,0 transactions
ACC-0043,7,SMB,Media,Annual,0.0855,stable,6.3423,0.039719,0.097001,0.014623,1,0,0,651.75,651.75,6,651.75,7.3279,0.092745,0.024231,1,0.0855,0,0,0,increase,-0.9856,-0.134499652,0.004256,-0.009608,0,0,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,positive,stable,stable,stable,stable,True,False,False,False,False,False,0,32,False,0,0,12732.4,0.3324168573,7742.54,0.202141844,10346.52,0.2701264225,602.65,62.07,0.1251938492,147.3,0,-62.07,normal,False,,No driver activity this period.,0 transactions
ACC-0044,7,Mid-Market,Energy,Annual,0.0296,growth,67.9196,-0.036377,0.036273,0.014092,2,1,0,8732.32,0,6,7561.23,66.6554,0.041224,0.020635,1,0.0296,1171.09,0.1548808858,1171.09,increase,1.2642,0.0189662053,-0.004951,-0.006543,1,1,0,INV-2025-07-011,2025-07-17T10:00:00,Expansion,1171.09,Seat_Add,1,"[""INV-2025-07-011""]","[""2025-07-17T10:00:00""]","[""Expansion""]",[1171.09],"[""Seat_Add""]",1171.09,0,1171.09,0,0,1171.09,0,0,0,0,0,0,1,0,0,0,0,0,INV-2025-07-011,2025-07-17T10:00:00,Expansion,1171.09,Seat_Add,1171.09,0,Expansion,Seat_Add,1171.09,1,,,0,0,Expansion,negative,stable,stable,stable,stable,True,False,False,False,False,False,0.1175679569,11,False,1171.09,0.0305747587,14036.52,0.3664647565,1345.77,0.0351352953,10346.52,0.2701264225,,,,,,,insufficient_history,False,,"Expansion +1,171.0900","1 transactions; largest INV-2025-07-011 +1,171.0900 (Seat_Add)"
ACC-0046,7,Enterprise,Retail,Multi-Year,0.0473,growth,560.6311,0.108975,0.040804,0.012177,0,,0,119082.29,152534.45,6,107548.7,544.9646,0.05,0.02,0,0.0473,11533.59,0.1072406268,11533.59,increase,15.6665,0.0287477388,-0.009196,-0.007823,0,,0,INV-2025-07-012,2025-07-14T10:00:00,Expansion,11533.59,Seat_Add,1,"[""INV-2025-07-012""]","[""2025-07-14T10:00:00""]","[""Expansion""]",[11533.59],"[""Seat_Add""]",11533.59,0,11533.59,0,0,11533.59,0,0,0,0,0,0,1,0,0,0,0,0,INV-2025-07-012,2025-07-14T10:00:00,Expansion,11533.59,Seat_Add,11533.59,0,Expansion,Seat_Add,11533.59,1,,,0,0,Expansion,positive,stable,stable,stable,stable,True,False,False,False,False,False,0.6615376603,2,True,11533.59,0.3011183862,11533.59,0.3011183862,11533.59,0.3011183862,12604.56,0.329079217,,,,,,,insufficient_history,False,,"Expansion +11,533.5900","1 transactions; largest INV-2025-07-012 +11,533.5900 (Seat_Add)"
ACC-0049,7,SMB,Manufacturing,Monthly,0.0557,stable,8.5303,0.033487,0.055806,0.022178,2,0,0,1135.19,1135.19,6,1135.19,6.3211,0.054204,0.01808,2,0.0557,0,0,0,increase,2.2092,0.349496132,0.001602,0.004098,0,0,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,positive,stable,stable,stable,stable,True,False,False,False,False,False,0,33,False,0,0,12732.4,0.3324168573,0,0,15351.43,0.4007943605,1114.3,20.89,0.0194774923,62.67,0,-20.89,normal,False,,No driver activity this period.,0 transactions
ACC-0055,7,SMB,Education,Annual,0.0758,stable,5.3561,0.111538,0.050681,0.011503,1,inf,0,962.09,979.99,6,962.09,6.9554,0.05,0.02,0,0.0758,0,0,0,increase,-1.5993,-0.2299364523,0.000681,-0.008497,1,inf,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,positive,stable,stable,stable,stable,True,False,False,False,False,False,0,34,False,0,0,12732.4,0.3324168573,13743.73,0.3588206099,10346.52,0.2701264225,,,,,,,insufficient_history,False,,No driver activity this period.,0 transactions
ACC-0057,7,SMB,Media,Annual,0.192,growth,13.0211,-0.016433,0.043691,0.013093,0,,0,1239.33,1347.67,6,924.33,9.1432,0.05,0.02,0,0.192,315,0.3407873811,315,increase,3.8779,0.4241294076,-0.006309,-0.006907,0,,0,INV-2025-07-013,2025-07-26T10:00:00,Expansion,285.25,Plan_Upgrade,2,"[""INV-2025-07-013"", ""INV-2025-07-014""]","[""2025-07-26T10:00:00"", ""2025-07-31T10:00:00""]","[""Expansion"", ""Usage_Overage""]","[285.25, 29.75]","[""Plan_Upgrade"", ""Usage_Above_Commit""]",315,0,315,0,0,285.25,0,0,0,0,29.75,0,0.9055555556,0,0,0,0,0.0944444444,INV-2025-07-013,2025-07-26T10:00:00,Expansion,285.25,Plan_Upgrade,285.25,0,Expansion,Plan_Upgrade,285.25,0.9055555556,Usage_Overage,Usage_Above_Commit,29.75,0.0944444444,Expansion,stable,stable,stable,stable,stable,False,False,False,False,False,False,0.1363180727,10,False,315,0.0082240041,12732.4,0.3324168573,7742.54,0.202141844,10346.52,0.2701264225,,,,,,,insufficient_history,False,,Expansion +285.2500; Usage_Overage +29.7500,2 transactions; largest INV-2025-07-013 +285.2500 (Plan_Upgrade)
ACC-0059,7,SMB,Fintech,Monthly,0.095,stable,11.1368,-0.027976,0.058691,0.022309,1,-0.5,0,1211.77,1211.77,6,1211.77,7.0877,0.038863,0.011239,2,0.095,0,0,0,increase,4.0491,0.5712854664,0.019828,0.01107,-1,-0.5,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,negative,positive,negative,stable,stable,True,True,True,False,False,False,0,35,False,0,0,12732.4,0.3324168573,2361.29,0.0616484403,15351.43,0.4007943605,1211.77,0,0,0,0,0,normal,False,,No driver activity this period.,0 transactions
ACC-0060,7,Mid-Market,Education,Monthly,0.0488,growth,63.8886,-0.030215,0.077575,0.020301,2,0,0,27658.12,20984.4,6,23476.08,62.0201,0.059924,0.011538,2,0.0488,4182.04,0.1781404732,4182.04,increase,1.8685,0.0301273297,0.017651,0.008763,0,0,0,INV-2025-07-015,2025-07-15T10:00:00,Expansion,4182.04,Seat_Add,1,"[""INV-2025-07-015""]","[""2025-07-15T10:00:00""]","[""Expansion""]",[4182.04],"[""Seat_Add""]",4182.04,0,4182.04,0,0,4182.04,0,0,0,0,0,0,1,0,0,0,0,0,INV-2025-07-015,2025-07-15T10:00:00,Expansion,4182.04,Seat_Add,4182.04,0,Expansion,Seat_Add,4182.04,1,,,0,0,Expansion,negative,positive,stable,stable,stable,True,True,False,False,False,False,0.2886106636,5,False,4182.04,0.1091844895,14036.52,0.3664647565,13743.73,0.3588206099,15351.43,0.4007943605,18944.04,3180.2166666667,0.194172536,4808.9,753.43,1001.8233333333,normal,False,,"Expansion +4,182.0400","1 transactions; largest INV-2025-07-015 +4,182.0400 (Seat_Add)"
ACC-0061,7,SMB,Real Estate,Monthly,0.1115,stable,3.786,0.090896,0.081477,0.016712,1,0,0,482.71,482.71,6,482.71,1.5248,0.075779,0.022112,1,0.1115,0,0,0,increase,2.2612,1.4829485834,0.005698,-0.0054,0,0,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,positive,stable,stable,stable,stable,True,False,False,False,False,False,0,36,False,0,0,12732.4,0.3324168573,1361.33,0.035541535,15351.43,0.4007943605,556.47,-36.88,-0.0621555574,0,-110.64,36.88,normal,False,,No driver activity this period.,0 transactions
ACC-0065,7,SMB,Energy,Multi-Year,0.0161,growth,9.3525,-0.004599,0.05088,0.089576,3,2,0,1391.28,1391.28,6,1142.68,6.0249,0.054703,0.02159,1,0.0161,248.6,0.2175587216,248.6,increase,3.3276,0.5523079221,-0.003823,0.067986,2,2,0,INV-2025-07-016,2025-07-04T10:00:00,Expansion,248.6,Seat_Add,1,"[""INV-2025-07-016""]","[""2025-07-04T10:00:00""]","[""Expansion""]",[248.6],"[""Seat_Add""]",248.6,0,248.6,0,0,248.6,0,0,0,0,0,0,1,0,0,0,0,0,INV-2025-07-016,2025-07-04T10:00:00,Expansion,248.6,Seat_Add,248.6,0,Expansion,Seat_Add,248.6,1,,,0,0,Expansion,stable,stable,negative,negative,stable,False,False,True,True,False,False,0.0895955933,12,False,248.6,0.0064904363,12732.4,0.3324168573,1345.77,0.0351352953,12604.56,0.329079217,,,,,,,insufficient_history,False,,Expansion +248.6000,1 transactions; largest INV-2025-07-016 +248.6000 (Seat_Add)
ACC-0070,7,Enterprise,Technology,Annual,0.1814,stable,498.8727,0.103844,0.100437,0.01081,2,0,0,82488.71,112456.12,6,82488.71,498.9999,0.089504,0.013304,2,0.1814,0,0,0,increase,-0.1272,-0.0002549099,0.010933,-0.002494,0,0,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,positive,positive,stable,stable,stable,True,True,False,False,False,False,0,37,False,0,0,11533.59,0.3011183862,0,0,10346.52,0.2701264225,82488.71,0,0,0,0,0,normal,False,,No driver activity this period.,0 transactions
ACC-0001,8,Enterprise,Technology,Annual,0.049,stable,364.9158,-0.027872,0.114893,0.016973,2,0,0,45436.72,45436.72,7,45436.72,362.6044,0.097305,0.019534,2,0.049,0,0,0,increase,2.3114,0.00637444,0.017588,-0.002561,0,0,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,negative,positive,stable,stable,stable,True,True,False,False,False,False,0,11,False,0,0,63419.57,-41.0410931423,29967.41,-19.3929928103,21016.17,-13.6003222738,45436.72,0,0,0,0,0,normal,False,,No driver activity this period.,0 transactions
ACC-0002,8,Enterprise,Healthcare,Annual,0.0064,stable,273.9124,0.055903,0.078986,0.013503,2,0,0,95719.75,95719.75,7,95719.75,274.5919,0.068061,0.016698,2,0.0064,0,0,0,increase,-0.6795,-0.0024745814,0.010925,-0.003195,0,0,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,positive,positive,stable,stable,stable,True,True,False,False,False,False,0,12,False,0,0,63419.57,-41.0410931423,464.47,-0.300575304,21016.17,-13.6003222738,89757.4166666667,5962.3333333333,0.0766044285,17887,0,-5962.3333333333,normal,False,,No driver activity this period.,0 transactions
ACC-0003,8,Mid-Market,Real Estate,Monthly,0.13,stable,54.8181,-0.039136,0.081134,0.011832,2,1,0,8278.52,8278.52,7,8278.52,54.3074,0.07919,0.01667,1,0.13,0,0,0,increase,0.5107,0.009403875,0.001944,-0.004838,1,1,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,negative,stable,stable,stable,stable,True,False,False,False,False,False,0,13,False,0,0,-15567.5,10.0742912242,-625.93,0.4050618986,-56013.6,36.2484226058,6817.0733333333,1007.67,0.1709941812,1661.68,0,-1007.67,normal,False,,No driver activity this period.,0 transactions
ACC-0004,8,SMB,Fintech,Annual,0.0319,stable,29.2293,0.013369,0.05379,0.019036,2,0,0,7832.05,7832.05,7,7832.05,29.5755,0.059397,0.01171,2,0.0319,0,0,0,increase,-0.3462,-0.0117056347,-0.005607,0.007326,0,0,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,stable,stable,stable,stable,stable,False,False,False,False,False,False,0,14,False,0,0,-49397.34,31.9668019181,0,0,21016.17,-13.6003222738,6592.9433333333,619.5533333333,0.1037188821,1858.66,0,-619.5533333333,normal,False,,No driver activity this period.,0 transactions
ACC-0005,8,SMB,Energy,Monthly,0.076,stable,18.7538,0.045421,0.111831,0.019749,2,0,0,1583.37,1583.37,7,1583.37,20.5565,0.093906,0.023957,2,0.076,0,0,0,increase,-1.8027,-0.0876948897,0.017925,-0.004208,0,0,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,positive,positive,stable,stable,stable,True,True,False,False,False,False,0,15,False,0,0,-49397.34,31.9668019181,-8732.32,5.6509995017,-56013.6,36.2484226058,1497.55,-14.9433333333,0.0028390218,257.46,-302.29,14.9433333333,normal,False,,No driver activity this period.,0 transactions
ACC-0006,8,Mid-Market,Media,Annual,0.1946,stable,411.3155,0.055499,0.070282,0.015422,1,0,0,80391.81,80391.81,7,80391.81,408.3486,0.059275,0.014794,1,0.1946,0,0,0,increase,2.9669,0.0072656059,0.011007,0.000628,0,0,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,positive,positive,stable,stable,stable,True,True,False,False,False,False,0,16,False,0,0,-15567.5,10.0742912242,108.34,-0.070110725,21016.17,-13.6003222738,75440.1166666667,2475.8466666667,0.033932316,7427.54,0,-2475.8466666667,normal,False,,No driver activity this period.,0 transactions
ACC-0007,8,Mid-Market,Technology,Multi-Year,0.0723,stable,150.4954,-0.012216,0.092568,0.022325,2,-0.3333333333,1,19811.56,22666.56,7,19811.56,147.4471,0.07933,0.021744,3,0.0723,0,0,0,increase,3.0483,0.0206738552,0.013238,0.000581,-1,-0.3333333333,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,stable,positive,stable,stable,negative,False,True,False,False,True,False,0,17,False,0,0,-15567.5,10.0742912242,29967.41,-19.3929928103,33452.16,-21.648100332,19811.56,0,0,0,0,0,normal,False,,No driver activity this period.,0 transactions
